1002,1036,6164,1626
1002,1037,8870,1928
1002,1038,5416,1488
1002,1039,5606,1463
1002,1040,5802,1760
1002,1041,6080,1593
1002,1042,2830,999
1002,1043,5590,1466
1002,1044,5152,1349
1002,1045,5685,1103
1002,1046,6052,1165
1002,1047,4712,936
1002,1048,4180,845
1002,1049,2987,686
1002,1061,4268,986
1003,1000,801,163
1003,1001,815,166
1003,1002,328,75
1003,1004,478,143
1003,1005,447,187
1003,1006,785,264
1003,1007,1370,384
1003,1008,1345,527
1003,1009,1371,350
1003,1010,1077,299
1003,1011,1533,423
1003,1012,1937,514
1003,1013,1393,375
1003,1014,2947,798
1003,1015,2618,667
1003,1016,2126,509
1003,1017,2567,571
1003,1018,4752,1140
1003,1019,5310,1259
1003,1020,5468,1519
1003,1021,5794,1583
1003,1022,6330,1677
1003,1023,6969,1825
1003,1024,7759,1929
1003,1025,7274,1889
1003,1026,7989,2048
1003,1027,10728,2361
1003,1028,11703,2548
1003,1029,10490,2302
1003,1030,7956,2033
1003,1031,9878,2170
1003,1032,10406,2260
1003,1033,9831,2161
1003,1034,8167,1809
1003,1035,8306,1859
1003,1036,5733,1533
1003,1037,8439,1836
1003,1038,4985,1395
1003,1039,5175,1370
1003,1040,5462,1722
1003,1041,5649,1500
1003,1042,2491,961
1003,1043,5159,1373
1003,1044,4721,1256
1003,1045,5254,1010
1003,1046,5620,1072
1003,1047,4086,898
1003,1048,3555,808
1003,1049,2556,593
1003,1061,4187,957
1004,1000,1111,259
1004,1001,1128,268
1004,1002,639,167
1004,1003,464,153
1004,1005,440,197
1004,1006,538,210
1004,1007,1105,326
1004,1008,1098,473
1004,1009,1362,421
1004,1010,1388,391
1004,1011,1862,521
1004,1012,2247,610
1004,1013,1721,474
1004,1014,3258,894
1004,1015,2946,765
1004,1016,2117,580
1004,1017,2527,643
1004,1018,4743,1212
1004,1019,5301,1331
1004,1020,5459,1590
1004,1021,5785,1655
1004,1022,6321,1748
1004,1023,9224,2041
1004,1024,9642,2148
1004,1025,7265,1961
1004,1026,10512,2306
1004,1027,10250,2218
1004,1028,11225,2405
1004,1029,10011,2159
1004,1030,10079,2205
1004,1031,9399,2027
1004,1032,9928,2117
1004,1033,9352,2018
1004,1034,7688,1665
1004,1035,7828,1715
1004,1036,5254,1390
1004,1037,7960,1693
1004,1038,4507,1252
1004,1039,4696,1227
1004,1040,5215,1668
1004,1041,5171,1357
1004,1042,2243,908
1004,1043,4680,1230
1004,1044,4243,1113
1004,1045,4776,867
1004,1046,5142,929
1004,1047,4367,851
1004,1048,3836,761
1004,1049,2525,607
1004,1061,4178,1028
1005,1000,1074,192
1005,1001,584,84
1005,1002,501,70
1005,1003,416,84
1005,1004,590,147
1005,1006,345,159
1005,1007,930,267
1005,1008,905,421
1005,1009,1239,295
1005,1010,946,243
1005,1011,1401,368
1005,1012,2165,534
1005,1013,1261,320
1005,1014,3249,832
1005,1015,2486,611
1005,1016,1995,453
1005,1017,2436,515
1005,1018,4620,1085
1005,1019,5179,1204
1005,1020,5337,1463
1005,1021,5662,1528
1005,1022,6198,1622
1005,1023,6838,1769
1005,1024,7627,1874
1005,1025,7142,1834
1005,1026,7857,1993
1005,1027,10840,2365
1005,1028,11815,2552
1005,1029,10601,2306
1005,1030,7824,1978
1005,1031,9989,2173
1005,1032,10518,2264
1005,1033,9942,2165
1005,1034,8278,1812
1005,1035,8418,1862
1005,1036,5844,1537
1005,1037,8550,1839
1005,1038,5097,1399
1005,1039,5286,1374
1005,1040,5021,1616
1005,1041,5761,1504
1005,1042,2050,856
1005,1043,5270,1377
1005,1044,4833,1260
1005,1045,5366,1014
1005,1046,5732,1075
1005,1047,4387,849
1005,1048,3856,758
1005,1049,2663,599
1005,1061,4056,902
1006,1000,1433,326
1006,1001,1348,287
1006,1002,860,201
1006,1003,783,217
1006,1004,538,149
1006,1005,406,170
1006,1007,940,268
1006,1008,618,278
1006,1009,833,220
1006,1010,676,236
1006,1011,1496,405
1006,1012,2260,570
1006,1013,1356,356
1006,1014,3344,868
1006,1015,2581,647
1006,1016,1588,379
1006,1017,1998,442
1006,1018,4214,1011
1006,1019,4772,1130
1006,1020,4930,1389
1006,1021,5256,1454
1006,1022,5792,1547
1006,1023,6431,1695
1006,1024,7221,1799
1006,1025,6736,1760
1006,1026,7451,1919
1006,1027,7326,2080
1006,1028,8300,2267
1006,1029,7087,2022
1006,1030,7418,1904
1006,1031,6475,1889
1006,1032,7004,1979
1006,1033,6428,1880
1006,1034,8226,1815
1006,1035,4849,1491
1006,1036,5323,1606
1006,1037,8498,1842
1006,1038,5045,1402
1006,1039,5234,1376
1006,1040,4735,1473
1006,1041,4541,1463
1006,1042,1764,712
1006,1043,5218,1379
1006,1044,4781,1262
1006,1045,5314,1016
1006,1046,5680,1078
1006,1047,3003,646
1006,1048,4303,895
1006,1049,1960,504
1006,1061,3649,827
1007,1000,2170,492
1007,1001,1687,383
1007,1002,1596,367
1007,1003,1519,383
1007,1004,1476,417
1007,1005,1104,299
1007,1006,996,281
1007,1008,903,309
1007,1009,1790,482
1007,1010,1632,497
1007,1011,2453,675
1007,1012,3217,840
1007,1013,2313,625
1007,1014,4301,1138
1007,1015,3538,917
1007,1016,2545,640
1007,1017,2955,703
1007,1018,5171,1272
1007,1019,5729,1391
1007,1020,5887,1651
1007,1021,5679,1729
1007,1022,5192,1629
1007,1023,5261,1611
1007,1024,5762,1732
1007,1025,7693,2021
1007,1026,6630,1944
1007,1027,7097,1992
1007,1028,8072,2179
1007,1029,6858,1933
1007,1030,6198,1807
1007,1031,6247,1801
1007,1032,6775,1891
1007,1033,6199,1792
1007,1034,4755,1487
1007,1035,4621,1402
1007,1036,3406,865
1007,1037,3758,970
1007,1038,3590,950
1007,1039,3406,849
1007,1040,4506,1385
1007,1041,2904,758
1007,1042,1535,624
1007,1043,2428,637
1007,1044,2928,721
1007,1045,2824,594
1007,1046,2480,535
1007,1047,2361,430
1007,1048,2834,508
1007,1049,3529,687
1007,1061,4606,1089
1008,1000,2192,553
1008,1001,2100,508
1008,1002,1612,422
1008,1003,1534,445
1008,1004,1290,370
1008,1005,1127,367
1008,1006,810,234
1008,1007,768,286
1008,1009,1531,430
1008,1010,1374,446
1008,1011,2195,623
1008,1012,2959,788
1008,1013,2054,574
1008,1014,4042,1086
1008,1015,3279,865
1008,1016,2286,589
1008,1017,2696,652
1008,1018,4912,1221
1008,1019,5471,1340
1008,1020,5857,1683
1008,1021,5290,1540
1008,1022,4802,1439
1008,1023,4871,1421
1008,1024,5372,1542
1008,1025,6377,1810
1008,1026,6241,1754
1008,1027,6708,1802
1008,1028,7682,1990
1008,1029,6469,1744
1008,1030,5809,1618
1008,1031,5857,1611
1008,1032,6385,1701
1008,1033,5810,1603
1008,1034,4365,1298
1008,1035,4231,1213
1008,1036,4704,1328
1008,1037,5057,1433
1008,1038,6177,1631
1008,1039,4897,1420
1008,1040,4117,1195
1008,1041,3922,1185
1008,1042,1145,435
1008,1043,2925,862
1008,1044,3426,946
1008,1045,3322,818
1008,1046,2977,760
1008,1047,2859,654
1008,1048,3331,733
1008,1049,2712,724
1008,1061,4348,1037
1009,1000,1230,321
1009,1001,1439,376
1009,1002,1315,337
1009,1003,1335,350
1009,1004,1509,413
1009,1005,952,309
1009,1006,939,295
1009,1007,1934,575
1009,1008,1153,486
1009,1010,349,98
1009,1011,1585,416
1009,1012,2222,531
1009,1013,1450,352
1009,1014,3117,792
1009,1015,2284,555
1009,1016,755,159
1009,1017,1193,230
1009,1018,3381,791
1009,1019,3939,909
1009,1020,4098,1169
1009,1021,4423,1234
1009,1022,4959,1327
1009,1023,5598,1475
1009,1024,6388,1579
1009,1025,5903,1540
1009,1026,6618,1699
1009,1027,7587,1996
1009,1028,8341,2186
1009,1029,7197,1872
1009,1030,6585,1684
1009,1031,6736,1805
1009,1032,7092,1894
1009,1033,6689,1797
1009,1034,6464,1678
1009,1035,5537,1620
1009,1036,5857,1814
1009,1037,9285,2123
1009,1038,5832,1683
1009,1039,6022,1657
1009,1040,5270,1681
1009,1041,5076,1671
1009,1042,2298,921
1009,1043,6006,1660
1009,1044,5568,1543
1009,1045,6101,1297
1009,1046,6467,1359
1009,1047,7879,1443
1009,1048,7348,1353
1009,1049,3582,865
1009,1061,2816,607
1010,1000,937,280
1010,1001,1145,335
1010,1002,1119,273
1010,1003,1041,289
1010,1004,1215,352
1010,1005,791,265
1010,1006,646,234
1010,1007,1640,514
1010,1008,989,458
1010,1009,349,115
1010,1011,1291,376
1010,1012,1929,490
1010,1013,1156,312
1010,1014,2823,751
1010,1015,1991,514
1010,1016,1105,273
1010,1017,1514,334
1010,1018,3730,905
1010,1019,4289,1024
1010,1020,4447,1283
1010,1021,4772,1348
1010,1022,5308,1441
1010,1023,5948,1589
1010,1024,6737,1694
1010,1025,6252,1654
1010,1026,6967,1813
1010,1027,7936,2111
1010,1028,8690,2301
1010,1029,7546,1986
1010,1030,6934,1798
1010,1031,7085,1919
1010,1032,7442,2009
1010,1033,7038,1911
1010,1034,8903,2017
1010,1035,5220,1671
1010,1036,5693,1787
1010,1037,9175,2044
1010,1038,5722,1604
1010,1039,5912,1579
1010,1040,5106,1654
1010,1041,4912,1644
1010,1042,2134,893
1010,1043,5896,1582
1010,1044,5458,1465
1010,1045,5991,1219
1010,1046,6357,1280
1010,1047,7547,1374
1010,1048,7016,1283
1010,1049,3288,804
1010,1061,3166,722
1011,1000,710,244
1011,1001,888,274
1011,1002,1113,310
1011,1003,1527,421
1011,1004,1696,487
1011,1005,1471,467
1011,1006,1775,535
1011,1007,2361,669
1011,1008,2335,797
1011,1009,1624,474
1011,1010,1384,417
1011,1012,1872,506
1011,1013,1141,361
1011,1014,2883,790
1011,1015,2366,652
1011,1016,2379,633
1011,1017,2788,694
1011,1018,5004,1265
1011,1019,5563,1384
1011,1020,5721,1643
1011,1021,6046,1708
1011,1022,6582,1801
1011,1023,7222,1949
1011,1024,8012,2053
1011,1025,7526,2014
1011,1026,8241,2173
1011,1027,11946,2705
1011,1028,12921,2892
1011,1029,8820,2346
1011,1030,8208,2158
1011,1031,11095,2513
1011,1032,11624,2604
1011,1033,11048,2505
1011,1034,9384,2152
1011,1035,9524,2202
1011,1036,6951,1877
1011,1037,9657,2179
1011,1038,6203,1739
1011,1039,6393,1714
1011,1040,6452,1992
1011,1041,6867,1843
1011,1042,3480,1232
1011,1043,6377,1716
1011,1044,5939,1600
1011,1045,7988,1496
1011,1046,8354,1557
1011,1047,6938,1307
1011,1048,6407,1217
1011,1049,5490,1132
1011,1061,4440,1082
1012,1000,1551,508
1012,1001,1978,530
1012,1002,2020,551
1012,1003,2095,594
1012,1004,2264,659
1012,1005,2367,692
1012,1006,2222,656
1012,1007,3268,910
1012,1008,2760,946
1012,1009,2222,550
1012,1010,1864,459
1012,1011,1795,443
1012,1013,922,224
1012,1014,1749,514
1012,1015,2188,548
1012,1016,2970,673
1012,1017,3387,770
1012,1018,5528,1237
1012,1019,6086,1356
1012,1020,6244,1616
1012,1021,6570,1680
1012,1022,7106,1774
1012,1023,7745,1922
1012,1024,8535,2026
1012,1025,8050,1986
1012,1026,8765,2145
1012,1027,9733,2443
1012,1028,10488,2633
1012,1029,9343,2318
1012,1030,8732,2130
1012,1031,8883,2252
1012,1032,9239,2341
1012,1033,8836,2243
1012,1034,8611,2125
1012,1035,9037,2225
1012,1036,12743,2690
1012,1037,12387,2599
1012,1038,6771,1911
1012,1039,6961,1886
1012,1040,9254,2304
1012,1041,7435,2016
1012,1042,3905,1380
1012,1043,6945,1889
1012,1044,6507,1772
1012,1045,7828,1517
1012,1046,8194,1579
1012,1047,6778,1329
1012,1048,6247,1239
1012,1049,5330,1153
1012,1061,4963,1054
1013,1000,861,267
1013,1001,1074,311
1013,1002,1116,332
1013,1003,1553,451
1013,1004,1708,511
1013,1005,1462,473
1013,1006,1318,437
1013,1007,2364,691
1013,1008,1855,727
1013,1009,1450,365
1013,1010,1092,274
1013,1011,891,224
1013,1012,922,220
1013,1014,2322,582
1013,1015,1359,341
1013,1016,2197,488
1013,1017,2615,584
1013,1018,4755,1052
1013,1019,5314,1171
1013,1020,5472,1430
1013,1021,5797,1495
1013,1022,6333,1588
1013,1023,6973,1736
1013,1024,7763,1841
1013,1025,7277,1801
1013,1026,7992,1960
1013,1027,8961,2258
1013,1028,9715,2448
1013,1029,8571,2133
1013,1030,7959,1945
1013,1031,8110,2066
1013,1032,8467,2156
1013,1033,8063,2058
1013,1034,7838,1939
1013,1035,8265,2040
1013,1036,6560,2055
1013,1037,9669,2203
1013,1038,6215,1763
1013,1039,6405,1738
1013,1040,5972,1922
1013,1041,6879,1868
1013,1042,3001,1161
1013,1043,6389,1741
1013,1044,5951,1624
1013,1045,8174,1532
1013,1046,8540,1594
1013,1047,7124,1344
1013,1048,6593,1253
1013,1049,5676,1168
1013,1061,4191,869
1014,1000,2121,464
1014,1001,2334,508
1014,1002,2375,529
1014,1003,2813,648
1014,1004,2968,708
1014,1005,2722,671
1014,1006,2578,634
1014,1007,3624,888
1014,1008,3115,924
1014,1009,2644,564
1014,1010,2286,474
1014,1011,2151,421
1014,1012,1324,370
1014,1013,1394,274
1014,1015,965,218
1014,1016,3399,723
1014,1017,3809,784
1014,1018,6080,1321
1014,1019,6638,1440
1014,1020,6796,1699
1014,1021,7122,1764
1014,1022,7658,1857
1014,1023,8297,2005
1014,1024,9087,2109
1014,1025,8602,2070
1014,1026,9317,2229
1014,1027,10286,2526
1014,1028,11040,2717
1014,1029,9895,2402
1014,1030,9284,2214
1014,1031,9435,2335
1014,1032,9791,2424
1014,1033,9388,2327
1014,1034,9163,2208
1014,1035,7346,2137
1014,1036,7819,2252
1014,1037,10928,2401
1014,1038,7475,1961
1014,1039,7664,1935
1014,1040,7232,2119
1014,1041,8139,2065
1014,1042,4260,1359
1014,1043,7648,1938
1014,1044,7211,1821
1014,1045,8695,1659
1014,1046,9061,1721
1014,1047,7645,1471
1014,1048,7114,1381
1014,1049,6197,1295
1014,1061,5515,1137
1015,1000,2066,487
1015,1001,2279,531
1015,1002,2320,552
1015,1003,2980,710
1015,1004,2913,731
1015,1005,2730,686
1015,1006,2585,655
1015,1007,3579,935
1015,1008,2928,880
1015,1009,2289,530
1015,1010,1931,439
1015,1011,2096,445
1015,1012,2316,537
1015,1013,1339,298
1015,1014,1053,311
1015,1016,2333,591
1015,1017,3453,749
1015,1018,5746,1298
1015,1019,6305,1417
1015,1020,6463,1677
1015,1021,6788,1741
1015,1022,7324,1835
1015,1023,7964,1983
1015,1024,8754,2087
1015,1025,8268,2047
1015,1026,8983,2206
1015,1027,9952,2504
1015,1028,10706,2694
1015,1029,9562,2379
1015,1030,8950,2191
1015,1031,9101,2313
1015,1032,9458,2402
1015,1033,9054,2304
1015,1034,8829,2186
1015,1035,9256,2286
1015,1036,7633,2208
1015,1037,10874,2424
1015,1038,7420,1984
1015,1039,7610,1959
1015,1040,7045,2075
1015,1041,6851,2065
1015,1042,4074,1314
1015,1043,7594,1961
1015,1044,7156,1844
1015,1045,9052,1769
1015,1046,9418,1831
1015,1047,8002,1581
1015,1048,7471,1491
1015,1049,6554,1406
1015,1061,5182,1115
1016,1000,1935,493
1016,1001,2143,548
1016,1002,2020,510
1016,1003,2039,522
1016,1004,2213,586
1016,1005,1657,481
1016,1006,1644,467
1016,1007,2638,748
1016,1008,1857,658
1016,1009,704,172
1016,1010,1054,270
1016,1011,2289,589
1016,1012,2990,631
1016,1013,2218,453
1016,1014,3134,828
1016,1015,2302,597
1016,1017,534,145
1016,1018,2677,673
1016,1019,3235,792
1016,1020,3393,1052
1016,1021,3719,1116
1016,1022,4255,1210
1016,1023,4894,1358
1016,1024,5684,1462
1016,1025,5199,1422
1016,1026,5914,1581
1016,1027,6882,1879
1016,1028,7637,2069
1016,1029,6492,1754
1016,1030,5881,1566
1016,1031,6032,1688
1016,1032,6388,1777
1016,1033,5985,1679
1016,1034,5760,1561
1016,1035,4833,1502
1016,1036,5667,1710
1016,1037,7184,1893
1016,1038,6536,1855
1016,1039,6726,1830
1016,1040,5080,1577
1016,1041,5596,1734
1016,1042,3003,1093
1016,1043,6710,1832
1016,1044,6272,1716
1016,1045,6805,1470
1016,1046,7172,1531
1016,1047,8532,1559
1016,1048,8001,1469
1016,1049,4286,1038
1016,1061,2112,490
1017,1000,2257,539
1017,1001,2466,594
1017,1002,2342,556
1017,1003,2361,568
1017,1004,2535,631
1017,1005,1979,527
1017,1006,1966,513
1017,1007,2960,794
1017,1008,2180,704
1017,1009,1027,218
1017,1010,1376,316
1017,1011,2612,635
1017,1012,3313,677
1017,1013,2541,499
1017,1014,3457,874
1017,1015,2624,643
1017,1016,411,93
1017,1018,2373,614
1017,1019,2931,733
1017,1020,3089,992
1017,1021,3415,1057
1017,1022,3950,1150
1017,1023,4590,1298
1017,1024,5380,1402
1017,1025,4895,1363
1017,1026,5610,1522
1017,1027,6578,1820
1017,1028,7333,2010
1017,1029,6188,1695
1017,1030,5577,1507
1017,1031,5728,1628
1017,1032,6084,1718
1017,1033,5681,1620
1017,1034,5456,1501
1017,1035,4529,1443
1017,1036,5363,1650
1017,1037,6880,1834
1017,1038,6859,1901
1017,1039,7048,1876
1017,1040,4776,1517
1017,1041,5292,1674
1017,1042,3325,1139
1017,1043,7032,1878
1017,1044,6595,1762
1017,1045,7128,1515
1017,1046,7494,1577
1017,1047,8906,1661
1017,1048,8375,1571
1017,1049,4609,1084
1017,1061,1808,431
1018,1000,4526,1007
1018,1001,4734,1062
1018,1002,4610,1023
1018,1003,4630,1036
1018,1004,4804,1099
1018,1005,4247,994
1018,1006,4235,981
1018,1007,5229,1261
1018,1008,4448,1172
1018,1009,3295,686
1018,1010,3645,784
1018,1011,4880,1102
1018,1012,5528,1199
1018,1013,4755,1020
1018,1014,5725,1342
1018,1015,4893,1111
1018,1016,2678,565
1018,1017,2354,509
1018,1019,586,175
1018,1020,1228,571
1018,1021,1775,704
1018,1022,2311,798
1018,1023,2950,946
1018,1024,3519,981
1018,1025,3034,941
1018,1026,3749,1100
1018,1027,4939,1467
1018,1028,5771,1569
1018,1029,4327,1273
1018,1030,3649,1109
1018,1031,4088,1276
1018,1032,4444,1365
1018,1033,4041,1267
1018,1034,3816,1149
1018,1035,4243,1250
1018,1036,5047,1461
1018,1037,5240,1482
1018,1038,6519,1764
1018,1039,5824,1676
1018,1040,4459,1328
1018,1041,4975,1485
1018,1042,3544,1332
1018,1043,5845,1618
1018,1044,5989,1652
1018,1045,9396,1983
1018,1046,9763,2045
1018,1047,11108,2017
1018,1048,10577,1927
1018,1049,6877,1551
1018,1061,564,143
1019,1000,5084,1129
1019,1001,5293,1184
1019,1002,5169,1146
1019,1003,5188,1159
1019,1004,5363,1222
1019,1005,4806,1117
1019,1006,4793,1104
1019,1007,5787,1384
1019,1008,5007,1294
1019,1009,3854,808
1019,1010,4203,906
1019,1011,7096,1349
1019,1012,6971,1297
1019,1013,6199,1119
1019,1014,8371,1659
1019,1015,7150,1400
1019,1016,3237,687
1019,1017,2913,631
1019,1018,586,205
1019,1020,806,495
1019,1021,1255,620
1019,1022,1791,713
1019,1023,2431,861
1019,1024,3097,906
1019,1025,2611,866
1019,1026,3326,1025
1019,1027,4419,1383
1019,1028,5349,1494
1019,1029,3905,1198
1019,1030,3226,1034
1019,1031,3568,1191
1019,1032,3925,1281
1019,1033,3521,1183
1019,1034,3296,1064
1019,1035,3723,1165
1019,1036,4527,1377
1019,1037,4720,1397
1019,1038,5999,1680
1019,1039,5304,1592
1019,1040,3939,1244
1019,1041,4456,1401
1019,1042,4103,1455
1019,1043,5325,1534
1019,1044,5469,1568
1019,1045,9955,2106
1019,1046,10321,2167
1019,1047,11662,2148
1019,1048,11131,2057
1019,1049,7436,1674
1019,1061,1123,266
1020,1000,5318,1141
1020,1001,5526,1196
1020,1002,5403,1158
1020,1003,5422,1170
1020,1004,5596,1233
1020,1005,5040,1129
1020,1006,5027,1115
1020,1007,6021,1395
1020,1008,5241,1306
1020,1009,4088,820
1020,1010,4437,918
1020,1011,5673,1237
1020,1012,7730,1417
1020,1013,6958,1239
1020,1014,6517,1476
1020,1015,5685,1245
1020,1016,3470,699
1020,1017,3146,643
1020,1018,1053,219
1020,1019,731,135
1020,1021,692,263
1020,1022,1228,356
1020,1023,1867,504
1020,1024,2313,490
1020,1025,1828,451
1020,1026,2543,610
1020,1027,3586,909
1020,1028,4566,1079
1020,1029,3122,783
1020,1030,2443,619
1020,1031,2950,719
1020,1032,3649,853
1020,1033,2958,826
1020,1034,2722,670
1020,1035,3149,771
1020,1036,3953,982
1020,1037,4146,1003
1020,1038,5426,1285
1020,1039,4730,1197
1020,1040,3365,849
1020,1041,3882,1006
1020,1042,4799,1369
1020,1043,4751,1139
1020,1044,4895,1173
1020,1045,7639,1557
1020,1046,8005,1619
1020,1047,8486,1735
1020,1048,9220,1852
1020,1049,7670,1686
1020,1061,1357,277
1021,1000,5670,1228
1021,1001,5879,1283
1021,1002,5755,1244
1021,1003,5775,1257
1021,1004,5949,1320
1021,1005,5392,1216
1021,1006,5379,1202
1021,1007,5748,1555
1021,1008,5478,1466
1021,1009,4440,907
1021,1010,4789,1005
1021,1011,6025,1324
1021,1012,6672,1420
1021,1013,5900,1241
1021,1014,6870,1563
1021,1015,6037,1332
1021,1016,3589,696
1021,1017,3499,730
1021,1018,1537,332
1021,1019,1234,295
1021,1020,701,197
1021,1022,638,163
1021,1023,1277,311
1021,1024,1981,388
1021,1025,1929,424
1021,1026,2560,567
1021,1027,3253,807
1021,1028,4233,977
1021,1029,2789,681
1021,1030,2111,517
1021,1031,2618,618
1021,1032,2771,731
1021,1033,2368,633
1021,1034,2143,514
1021,1035,2569,615
1021,1036,3374,827
1021,1037,3567,847
1021,1038,4846,1130
1021,1039,4151,1042
1021,1040,2786,693
1021,1041,3302,850
1021,1042,4219,1213
1021,1043,4172,983
1021,1044,4316,1018
1021,1045,7059,1402
1021,1046,7425,1463
1021,1047,7906,1579
1021,1048,8640,1696
1021,1049,9241,1853
1021,1061,1709,364
1022,1000,6206,1293
1022,1001,6414,1348
1022,1002,6291,1309
1022,1003,6310,1322
1022,1004,6484,1385
1022,1005,5928,1280
1022,1006,5915,1267
1022,1007,5186,1439
1022,1008,4916,1351
1022,1009,4976,972
1022,1010,5325,1069
1022,1011,6561,1388
1022,1012,7208,1485
1022,1013,6436,1306
1022,1014,7406,1628
1022,1015,6573,1397
1022,1016,4125,760
1022,1017,4034,794
1022,1018,2073,397
1022,1019,1770,359
1022,1020,1131,263
1022,1021,563,120
1022,1023,640,148
1022,1024,1190,281
1022,1025,1651,375
1022,1026,1972,500
1022,1027,2628,669
1022,1028,3382,859
1022,1029,2310,538
1022,1030,1626,357
1022,1031,1777,478
1022,1032,2134,567
1022,1033,1730,470
1022,1034,1581,399
1022,1035,2008,499
1022,1036,2812,711
1022,1037,3005,731
1022,1038,4284,1014
1022,1039,3589,926
1022,1040,2224,578
1022,1041,2740,735
1022,1042,3657,1098
1022,1043,3610,868
1022,1044,3754,902
1022,1045,6497,1286
1022,1046,6863,1348
1022,1047,7344,1463
1022,1048,8078,1580
1022,1049,8679,1737
1022,1061,2245,429
1023,1000,6846,1495
1023,1001,7054,1550
1023,1002,6931,1511
1023,1003,6950,1524
1023,1004,9224,1781
1023,1005,6568,1482
1023,1006,6555,1469
1023,1007,5255,1455
1023,1008,4985,1366
1023,1009,5616,1174
1023,1010,5965,1272
1023,1011,7200,1590
1023,1012,7848,1687
1023,1013,7076,1508
1023,1014,8045,1830
1023,1015,7213,1599
1023,1016,4764,962
1023,1017,4674,997
1023,1018,2713,599
1023,1019,2410,561
1023,1020,1770,466
1023,1021,1203,322
1023,1022,640,202
1023,1024,599,150
1023,1025,1379,430
1023,1026,1382,368
1023,1027,1988,521
1023,1028,2742,712
1023,1029,1720,406
1023,1030,1036,225
1023,1031,1137,330
1023,1032,1494,420
1023,1033,1090,322
1023,1034,1536,374
1023,1035,2076,515
1023,1036,2942,731
1023,1037,2586,640
1023,1038,3761,918
1023,1039,3684,929
1023,1040,2319,580
1023,1041,2835,737
1023,1042,3726,1113
1023,1043,3704,870
1023,1044,3849,904
1023,1045,6507,1293
1023,1046,6873,1355
1023,1047,7354,1471
1023,1048,8088,1588
1023,1049,8689,1745
1023,1061,2885,631
1024,1000,7538,1629
1024,1001,7746,1684
1024,1002,7622,1645
1024,1003,7642,1658
1024,1004,9642,1888
1024,1005,7259,1616
1024,1006,7247,1603
1024,1007,5747,1602
1024,1008,5478,1513
1024,1009,6307,1308
1024,1010,6657,1406
1024,1011,7892,1724
1024,1012,8540,1821
1024,1013,7767,1642
1024,1014,8737,1964
